country,City,ClinicName,Latitude,Longitude,Address,Phone Number,Website,name,url
italy,Monza,Centro di Medicina della Riproduzione BIOGENESI - Istituti Clinici Zucchi,45.585917,9.272353,"Via Bartolomeo Zucchi, 24, 20900 Monza MB, Italy",039 83831,https://www.grupposandonato.it/strutture/istituti-clinici-zucchi-monza,Zucchi Monza Clinical Institute,https://maps.google.com/?cid=17618908808302012632
italy,Monza,Centro Medico Dr.ssa Nadia Meroni,45.5863424,9.2852969,"Via Enrico da Monza, 28, 20900 Monza MB, Italy",039 232 8103,http://www.nadiameroni.it/contatti/,Meroni D.Ssa Nadia,https://maps.google.com/?cid=16917233196401062135
italy,Monza,Centro Sofia s.r.l. - Centro Medico Polispecialistico,45.5906151,9.2673971,"Via Alessandro Volta, 44, 20900 Monza MB, Italy",039 390 0664,http://www.centrosofia.it/,Centro Sofia,https://maps.google.com/?cid=10467966663530234972
italy,Carate Brianza,"Centro Sterilità - U.O. Ostetricia e Ginecologia - Ospedale Civile di Vimercate - P.O. ""Vittorio Emanuele III"" di Carate Brianza",,,,,,,
italy,Monza,Studio Medico Dott. Fadini Rubens,45.5864141,9.270979,"Via Bartolomeo Zucchi, 40, 20900 Monza MB, Italy",,,Dr. Rubens Fadini,https://maps.google.com/?cid=11462082380250712545
italy,Messina,Azienda Ospedaliera Papardo - Centro PMA,38.2638574,15.5965147,"Contrada Papardo, 98158 Messina ME, Italy",090 3991,https://www.aopapardo.it/,Azienda Ospedaliera Papardo,https://maps.google.com/?cid=1285082498046684040
italy,Torregrotta,Centro Polispecialistico Rizzo s.r.l.,38.2098278,15.3438712,"Via Dante Alighieri, 11, 98043 Torregrotta ME, Italy",090 991 2516,http://centropolispecialisticorizzo.com/,Center Polispecialistico Rizzo srl,https://maps.google.com/?cid=15851689602395582272
italy,Messina,Centro Riproduzione Umana C.R.U. srl,38.17957,15.55165,"Via Trento, 20, 98123 Messina ME, Italy",090 695570,https://www.centroriproduzioneumana.it/,Centro Riproduzione Umana Messina Reggio Calabria,https://maps.google.com/?cid=5480509066663299245
italy,Milano,Altamedica,45.4625453,9.1926817,"Largo Ildefonso Schuster, 1, 20122 Milano MI, Italy",02 8699 6054,https://www.altamedicamilano.it/,Altamedica Milano,https://maps.google.com/?cid=10153172635249828569
italy,Milano,Casa di Cura IGEA - Servizio Procreazione Medicalmente Assistita,45.4633431,9.2197045,"Via Giuseppe Piolti de' Bianchi, 3, 20129 Milano MI, Italy",02 701421,http://www.casadicuraigea.it/,Poliambulatorio Casa di Cura Igea,https://maps.google.com/?cid=8299112395906524570
italy,Milano,"Centro di Fecondazione Assistita - Casa di Cura ""La Madonnina S.P.A.""",45.4542407,9.1948124,"Via Quadronno, 29, 20122 Milano MI, Italy",800 688 599,https://www.eugin.it/,Centro di PMA Madonnina Milano - Eugin,https://maps.google.com/?cid=6824700833400191792
italy,Milano,Centro di Procreazione Medico Assistita - Istituto Clinico Città Studi SpA,45.4852128,9.2252411,"Via Niccolò Jommelli, 17, 20131 Milano MI, Italy",02 23931,http://www.ic-cittastudi.it/,Istituto Clinico Città Studi,https://maps.google.com/?cid=13939627871923971689
italy,Milano,Centro di Riproduzione Assitita - U.O. Ostetricia e Ginecologia - A.O. Luigi Sacco - P.O. Luigi Sacco,,,,,,,
italy,Milano,Centro ECOMED - Centro C.E.C.O.S,,,,,,,
italy,Milano,Centro Medico Sterilità Monterosa s.r.l.,45.470827,9.154501,"Via Monte Rosa, 3, 20149 Milano MI, Italy",02 4800 1155,http://www.centromedicomonterosa.it/,Centro Medico Monterosa,https://maps.google.com/?cid=7406260413376045749
italy,Milano,Centro Scienze della Natalità - I.R.C.C.S. Ospedale San Raffaele,45.5068815,9.264759,"Via Olgettina, 60, 20132 Milano MI, Italy",02 26431,https://www.hsr.it/,San Raffaele Hospital,https://maps.google.com/?cid=14776521095652369662
italy,Milano,Centro Studi e Trattamento per Disturbi della Fertilità - U.O. Ostetricia e Ginecologia - U.O. Ospedale Niguarda Ca Granda,,,,,,,
italy,Paderno Dugnano,Clinica San Carlo - Casa di Cura Privata Polispecialistica Spa U.O. Ostetricia e Ginecologia - Procreazione Medicalmente Assistita,45.5733067,9.1553557,"Via Ospedale, 21, 20037 Paderno Dugnano MI, Italy",02 990381,http://www.clinicasancarlo.it/,Clinica San Carlo - Casa di Cura Polispecialistica,https://maps.google.com/?cid=6125743021413318088
italy,Milano,ESMAN - Medical Consulting s.r.l.,45.4527397,9.1953415,"Via Carlo Crivelli, 20, 20122 Milano MI, Italy",02 5832 0182,http://www.studiosemprini.com/,Esman Medical Consulting Srl,https://maps.google.com/?cid=14321409449718204043
italy,Milano,"ESPA - Centro Endocrinologia, Sterilità e PMA - Ospedale M. Melloni - A.O. Fatebenefratelli e Oftalmico - U.O. Ostretricia e Ginecologia",,,,,,,
italy,Milano,Fondazione Ca' Granda Ospedale Maggiore Policlinico U.O. Semplice Dipartimentale (UOSD) - PMA,45.4588417,9.1949702,"Via Francesco Sforza, 35, 20122 Milano MI, Italy",02 55031,http://www.policlinico.mi.it/,Policlinico of Milan,https://maps.google.com/?cid=11720108595656436849
italy,Milano,GeneraLife Milano,45.4649409,9.1992264,"Via Cerva, 25, 20122 Milano MI, Italy",800 816 969,https://www.generapma.it/cliniche/genera-milano/,Genera Milano,https://maps.google.com/?cid=11776047276067892099
italy,Milano,GINECEA srl,45.4792095,9.1885263,"Via Solferino, 35, 20121 Milano MI, Italy",02 6269 4750,http://www.ginecea.it/,Ginecea Studio Medico,https://maps.google.com/?cid=11254033209686985996
italy,Rozzano,IRCCS Istituto Clinico Humanitas - Dipartimento di Ginecologia e Medicina della Riproduzione,45.3739094,9.1656634,"Via Alessandro Manzoni, 56, 20089 Rozzano MI, Italy",02 82241,https://www.humanitas.it/,Humanitas Research Hospital,https://maps.google.com/?cid=13873113975734074336
italy,Milano,IVI Milano,45.4683362,9.1630064,"Via Guido D'Arezzo, 4, 20145 Milano MI, Italy",02 8736 8344,https://ivitalia.it/centri/milano/?utm_source=google-mb&utm_medium=organic&utm_campaign=ivi_it_clinica-milano_conversion,Studio Medico Ginecologico IVI Milano s.r.l.,https://maps.google.com/?cid=8762966959083587457
italy,Milano,Milano Fertility Clinic S.r.l.,45.4560183,9.1835278,"Via Santa Croce, 8, 20122 Milano MI, Italy",,https://milanofertilityclinic.it/,Milano Fertility Clinic,https://maps.google.com/?cid=12550150893648469659
italy,Milano,"Procreazione Medicalmente Assistita - PMA - A. O. ""San Paolo"" di Milano",45.4542407,9.1948124,"Via Quadronno, 29, 20122 Milano MI, Italy",800 688 599,https://www.eugin.it/,Centro di PMA Madonnina Milano - Eugin,https://maps.google.com/?cid=6824700833400191792
italy,Milano,SOGEME s.r.l. - Istituto Medico Milanese,45.4610734,9.203079,"Via Podgora, 11, 20122 Milano MI, Italy",02 546 9570,http://istitutomedicomilanese.it/,ISTITUTO MEDICO MILANESE,https://maps.google.com/?cid=8706763778211335993
italy,Milano,Tree of Life,45.5206706,9.1071819,"Piazzale EXPO 2015, 20157, 20157 Milano MI, Italy",,,Tree Of Life,https://maps.google.com/?cid=15611781497865408143
italy,Mantova,Centro di Medicina della Riproduzione ed Endocrinologia - U.O. Ostetricia e Ginecologia - A.O. Carlo Poma,,,,,,,
italy,Modena,Centro di Medicina della Riproduzione - Struttura Semplice di Procreazione Medicalmente Assistita- PMA U.O.C. Ginecologia e Ostetricia Dipartimento Materno Infantile - Azienda Ospedaliero-Universitaria di Modena,,,,,,,
italy,Carpi,Centro di Sterilità di Coppia - Ospedale di Carpi,44.7862892,10.8775778,"Via Guido Molinari, 2, 41012 Carpi MO, Italy",059 659111,http://www.ausl.mo.it/flex/FixedPages/Common/luogo.php/L/IT/id/3627,Ospedale di Carpi,https://maps.google.com/?cid=5090923452555089279
italy,Modena,Clinica Eugin,44.6491626,10.8970503,"188F, Via L. Nobili, 41126 Modena MO, Italy",800 688 595,https://www.eugin.it/,Clinical Eugin Modena,https://maps.google.com/?cid=14171066654820702663
italy,Matera,Centro di Fisiopatologia della Riproduzione - Dipartimento Funzionale di Ostetricia e Ginecologia - Ospedale Madonna S.S. delle Grazie - ASL n.4 di Matera,,,,,,,
italy,San Gennaro Vesuviano,"Casa di Cura ""La Madonnina"" s.r.l.",40.8601104,14.5274853,"Via Roma, 29, 80040 San Gennaro Vesuviano NA, Italy",081 528 7611,http://www.casadicuralamadonnina.it/,Casa di Cura La Madonnina,https://maps.google.com/?cid=7093068710745897244
italy,Napoli,Centro Chemis Iaccarino,40.8273791,14.2201482,"V. Francesco Caracciolo, 2, 80122 Napoli NA, Italy",081 240 4308,,Centro Chemis Iaccarino,https://maps.google.com/?cid=5233331603729400410
italy,Napoli,Centro di PMA - Clinica Mediterranea,40.827013,14.2189592,"Via Orazio, 2, 80122 Napoli NA, Italy",081 725 9222,http://www.clinicamediterranea.it/,Clinica Mediterranea - Ospedale e Centro Diagnostico,https://maps.google.com/?cid=16161037933813396028
italy,Pozzuoli,Centro di PMA - P.O. Santa Maria delle Grazie di Pozzuoli - ASL NA2 nord,40.8489041,14.0733011,"Via Domiziana, 80078 Località La Schiana, Pozzuoli NA, Italy",081 855 2111,https://www.aslnapoli2nord.it/index.php/it/strutture/presidi-ospedalieri/santa-maria-delle-grazie,"Presidio Ospedaliero ""S. Maria Delle Grazie""",https://maps.google.com/?cid=165040833226803321
italy,Napoli,Centro di PMA Dott. Sannino Ferdinado,40.8556352,14.3256655,"Via Viscardi, 47, 80147 Napoli NA, Italy",081 561 1016,,Sannino Ferdinando,https://maps.google.com/?cid=5740196857928664151
italy,Castellammare di Stabia,Centro di PMA per la Diagnosi e Terapia dell'Infertilità di Coppia - Dott. Sosa Fernandez,40.6966931,14.4895852,"Viale Puglia, 33, 80053 Castellammare di Stabia NA, Italy",081 870 7081,,Centro Pma Dott. Sosa,https://maps.google.com/?cid=15052261815597781888
italy,Napoli,Centro di Sterilità - Az. Univ. Policlinico - Università degli Studi di Napoli Federico II,40.8682272,14.2189266,"Via Sergio Pansini, 5, 80131 Napoli NA, Italy",081 746 2941,,Sterilità e Infertilità di Coppia - AOU Federico II,https://maps.google.com/?cid=1154653356443118988
italy,San Giorgio a Cremano,"Centro Fecondazione Assistita ""Andrea Grimaldi""",40.8313551,14.3319729,"Via Guglielmo Marconi, 4, 80046 San Giorgio a Cremano NA, Italy",081 020 7111,http://www.andreagrimaldi.com/,Casa di Cura 'Andrea Grimaldi',https://maps.google.com/?cid=933107776543814575
italy,Napoli,"Centro Medico ""Canero""",40.8880399,14.2502112,"Via Miano, 131, 80145 Napoli NA, Italy",081 543 4438,https://www.riccardocanero.it/,Fisiatra Dr Riccardo Canero,https://maps.google.com/?cid=6568637785453162924
italy,Napoli,Centro per lo Studio della Coppia Infertile,40.8350745,14.2140058,"Via Torquato Tasso, 480, 80123 Napoli NA, Italy",081 641689,https://www.centrofecondazioneassistita.com/,CFA Napoli - Centro Fecondazione Assistita,https://maps.google.com/?cid=1464931232890648745
italy,Giugliano in Campania,Clinic Center HERA - Centro HERA srl,40.9394013,14.2037897,"Via Santa Caterina da Siena, 36, 80014 Giugliano in Campania NA, Italy",081 506 7919,http://www.clinicahera.it/,Clinica HERA,https://maps.google.com/?cid=5853804976045532920
italy,Napoli,Genera Napoli S.r.l.,40.8368549,14.2193478,"Viale Maria Cristina di Savoia, 41, 80122 Napoli NA, Italy",800 816 969,https://www.generapma.it/cliniche/genera-napoli/,Genera Napoli,https://maps.google.com/?cid=17717912151264813041
italy,Napoli,Global life srl - Centro Fecondazione Assistita,40.8350745,14.2140058,"Via Torquato Tasso, 480, 80123 Napoli NA, Italy",081 641689,https://www.centrofecondazioneassistita.com/,CFA Napoli - Centro Fecondazione Assistita,https://maps.google.com/?cid=1464931232890648745
italy,Gragnano,Gruppo Omnia Salute Stp Srl,40.6902768,14.5182309,"Via Roma, 141/139, 80054 Gragnano NA, Italy",,,OMNIA SALUTE GRAGNANO,https://maps.google.com/?cid=6057233374353201181
italy,Pompei,MEDICA FUTURA srl,40.739927,14.4829523,"S.da Statale 145, n° 24, 80045 Pompei NA, Italy",081 862 8137,http://www.centromedicafutura.it/,Centro Polispecialistico Medica Futura,https://maps.google.com/?cid=12772817460620339388
italy,Napoli,Medicina della Riproduzione P.O. San Paolo,40.8271013,14.182318,"Via Terracina, 219, 80125 Napoli NA, Italy",800 278 330,http://www.aslnapoli1centro.it/,Ospedale San Paolo Asl Napoli 1,https://maps.google.com/?cid=13576137988754121061
italy,Napoli,Megaride Fertility Network - Casa di cura Villa Angela,40.8206159,14.2082966,"Via Alessandro Manzoni, 141/C, 80123 Napoli NA, Italy",081 246 1911,,Casa di Cura Villa Angela - Convenzionato S.S.N.R.,https://maps.google.com/?cid=16805269990436237007
italy,Napoli,O.P.C. - Analisi Chimiche e Cliniche s.r.l.,40.836006,14.221208,"C.so Vittorio Emanuele, 656, 80121 Napoli NA, Italy",081 761 1070,,Opc Srl,https://maps.google.com/?cid=4014682507538449101
italy,Napoli,P.M.A s.r.l,40.9466891,14.2174764,"Via Plutone, 6, 80029 Sant'Antimo NA, Italy",081 395 2814,https://www.salute.gov.it/portale/fertility/dettaglioContenutiFertility.jsp?lingua=italiano&id=4570&area=fertilita&menu=medicina,PMA S.r.l.,https://maps.google.com/?cid=3295550858988649540
italy,Napoli,Prima Vita,40.8492586,14.2299222,"Via Tino di Camaino, 6, 80128 Napoli NA, Italy",081 556 9922,https://www.miodottore.it/maurizio-muzi/ginecologo/napoli?utm_source=google&utm_medium=gmb&utm_campaign=63270,Centro per l'infertilità e fecondazione assistita del Dr. Maurizio Muzi,https://maps.google.com/?cid=1934586538147520315
italy,Napoli,"Università degli studi Luigi Vanvitelli - UOC Ginecologia, Ostetricia e Fisiopatologia della Riproduzione",40.8682466,14.2191719,"Via Sergio Pansini, 5, 80131 Napoli NA, Italy",,,"Ginecologia, Ostetricia e Fisiopatologia della Riproduzione Umana - AOU Federico II",https://maps.google.com/?cid=5040097554079907194
italy,Acerra,Villa dei Fiori s.r.l.,40.935907,14.367556,"223 (ex 157, Corso Italia, 80011 Acerra NA, Italy",081 319 0111,,Casa di Cura Privata Villa dei Fiori,https://maps.google.com/?cid=17652321337100363607
italy,Napoli,Vis Procreandi Srl,40.8574535,14.2834184,"Via Giovanni Porzio, Centro Dirzionale di, VI piano, 4/Isolato C2 scala A, 80143 Napoli NA, Italy",081 633 1229,https://visprocreandi.it/,Vis Procreandi - Fertility Center,https://maps.google.com/?cid=3709601173667161847
italy,Castellammare di Stabia,VITA - U.O. Ostetricia e Ginecologia - P.O. Castellammare di Stabia,40.7020413,14.4894991,"Viale Europa, 283, 80053 Castellammare di Stabia NA, Italy",081 872 9231,http://www.aslna3sud.it/,UOC Ginecologia ed Ostetricia,https://maps.google.com/?cid=15107263834386183216
italy,Novara,Centro Medicina della Riproduzione - Dott.ssa Silvana Gippone,45.4404258,8.6236814,"Via Monte San Gabriele, 2, 28100 Novara NO, Italy",0321 397316,https://www.studiomedicogippone.com/,Centro di Medicina della Riproduzione Gippone Dott.ssa Silvana,https://maps.google.com/?cid=8396851122435787090
italy,Novara,Città di Novara,45.4467749,8.6168696,"28100 Novara, Province of Novara, Italy",,,Novara,"https://maps.google.com/?q=28100+Novara,+Province+of+Novara,+Italy&ftid=0x47865a204242336d:0x4d210e35fa2980f0"
italy,Novara,Provita,45.4347616,8.602989,"Via Fiume, 13, 28100 Novara NO, Italy",0321 182 0701,http://www.centroprovita.it/,Centro ProVita,https://maps.google.com/?cid=2411701759270844983
italy,Galliate,Struttura Semplice Procreazione Medicalmente Assistita c/o Sede di Galliate,,,,,,,
italy,Palermo,A.M.B.R.A. Associazione Medici e Biologi per la Riproduzione Assistita,38.1211966,13.3432591,"Viale Regina Margherita, 5, 90138 Palermo PA, Italy",091 682 6454,https://www.studioambra.org/,SEDE OPERATIVA Centro di PMA - A.M.B.R.A Associazione Medici e Biologi per la Riproduzione Assistita Palermo,https://maps.google.com/?cid=7514512535024666568
italy,Palermo,Ambulatorio di Ostetricia e Ginecologia del Dott. Giovanni Alaimo,38.1336784,13.3433882,"Via N. Morello, 38, 90144 Palermo PA, Italy",375 623 6494,https://medicisicilia.it/doctor/173-dott-luigi-alaimo/,Dott. Luigi Alaimo Specialista in Ostetricia e Ginecologia,https://maps.google.com/?cid=10992284848620391009
italy,Palermo,Ambulatorio di Ostetricia e Ginecologia Dott. Andrea Biondo,38.1293413,13.3511304,"Via XX Settembre, 69, 90141 Palermo PA, Italy",091 306762,http://www.andreabiondo.it/,Dottore Andrea Biondo - Ginecologo,https://maps.google.com/?cid=8857913391940583287
italy,Palermo,Centro Andros s.r.l.,38.148361,13.3361367,"Via Ausonia, 43/45, 90144 Palermo PA, Italy",091 678 5511,http://www.clinicaandros.it/,Andros Clinica Day Surgery | Medicina della riproduzione,https://maps.google.com/?cid=13527834608586767422
italy,Palermo,Centro di Biologia della Riproduzione s.r.l. (C.B.R. s.r.l.),38.122823,13.355129,"Via Valerio Villareale, 54, 90141 Palermo PA, Italy",091 323300,http://www.cbrpalermo.it/,CBR Centro Di Biologia Della Riproduzione,https://maps.google.com/?cid=12644063295844831231
italy,Palermo,Centro Genesy s.r.l.,38.1446863,13.34296,"Via della Libertà, 203/b, 90144 Palermo PA, Italy",091 309380,http://centrogenesi.com/,CENTRO GENESI,https://maps.google.com/?cid=7355186887639358837
italy,Palermo,Centro Interaziendale di PMA - P.O. Cervello c/o A.O. Villa Sofia Cervello,,,,,,,
italy,Palermo,Centro Medico San Michele s.r.l.,38.1336784,13.3433882,"Via N. Morello, 38, 90144 Palermo PA, Italy",091 345811,,Centro Medico San Michele Srl,https://maps.google.com/?cid=14677162391958834151
italy,Piacenza,Prometeo - Medical & Genetics,45.0433459,9.7048753,"Via Orazio Camia, 7, 29122 Piacenza PC, Italy",0523 353706,https://www.prometeopma.it/,Prometeo Medical & Genetics,https://maps.google.com/?cid=13608197286449913623
italy,Padova,Biotech PMA srl,45.4125359,11.8834624,"Galleria Trieste, 2, 35121 Padova PD, Italy",049 821 9588,http://www.biotechpma.it/,Biotech Pma Srl,https://maps.google.com/?cid=1174904947182118483
italy,Cittadella,Centro di Fecondazione Medicalmente Assistita di Cittadella - U.O.A. Ostetricia e Ginecologia - Dipartimento Materno Infantile - P.O. di Cittadella,45.6472643,11.7883354,"Via Pilastroni, 35013 Cittadella PD, Italy",049 942 4111,https://www.aulss6.veneto.it/index.cfm?action=ospedali.cittadella,Cittadella Hospital - ULSS 6 Euganea,https://maps.google.com/?cid=16303716410506106387
italy,Padova,Diagnostica Riviera srl,45.4262545,11.9453812,"Via Bravi, 49, 35129 Ponte di Brenta PD, Italy",049 622 5200,http://www.diagnosticariviera.it/,Diagnostica Riviera S.r.l. - Ponte di Brenta,https://maps.google.com/?cid=8605304705883612636
italy,Albignasego,Elysium MED srl,45.355896,11.8691978,"Via Roma, 60/A, 35020 Albignasego PD, Italy",349 782 8241,http://www.elysiummed.net/,Elysium Med Centro Medico Multispecialistico,https://maps.google.com/?cid=5431058231644151575
italy,Padova,Studio Gemma - Triveneta Iniziative S.r.l.,45.4035254,11.9121657,"Via Giovanni Boccaccio, 104/C, 35128 Padova PD, Italy",049 880 4140,http://www.studiogemma.org/,Studio Gemma Fecondazione Assistita,https://maps.google.com/?cid=9651027366492315614
italy,Padova,Studio Medico dott. Andrea Garolla,45.3993836,11.8916915,"Via Nazareth, 2, 35128 Padova PD, Italy",049 851888,http://www.studiogarolla.com/,Studio Prof. Garolla Andrea,https://maps.google.com/?cid=8908975660244609679
italy,Padova,Unità Operativa Semplice Procreazione Medicalmente Assistita - Università - Azienda di Padova,,,,,,,
italy,Città Sant'Angelo,Casa di Cura Villa Serena del Dott. L. Petruzzi s.r.l.,42.5193343,14.113169,"Via Leonardo Petruzzi, 42, 65013 Città Sant'Angelo PE, Italy",085 95901,http://www.villaserena.it/,Villa Serena del Dr. Leonardo Petruzzi,https://maps.google.com/?cid=3308348425769878509
italy,Umbertide,Ambulatorio Chirurgico di Ginecologia ed Ostetricia - Genera Umbria s.r.l.,43.3104897,12.3298371,"Via Papa Paolo VI, 2/A, 06019 Umbertide PG, Italy",800 816 969,https://www.generapma.it/cliniche/genera-umbria/,GENERA Umbria,https://maps.google.com/?cid=11839912558851269246
italy,Todi,Centro di Procreazione Medicalmente Assistita Clinica Ostetrica e Ginecologica Azienda Ospedaliera di Perugia Ospedale della Media Valle del Tevere - Pantalla,42.8778874,12.4035528,"Via del Buda, 06059 Pantalla, Todi PG, Italy",075 888 0611,,Hospital Media Valle Del Tevere,https://maps.google.com/?cid=15886875977099297647
italy,Pisa,Centro Medico Esculapio,43.7235839,10.3920428,"Via Giovanni Battista Niccolini, 12, 56122 Pisa PI, Italy",050 830527,https://www.esculapiopisa.com/,Centro Medico Chirurgico Esculapio,https://maps.google.com/?cid=3695474010508575432
italy,Ponsacco,Centro PMA Valdera,43.6262734,10.6172149,"Viale Italia, 3, 56038 Ponsacco PI, Italy",0587 733223,http://pmavaldera.it/,CENTRO PMA VALDERA SRL,https://maps.google.com/?cid=12751135249825080089
italy,Pisa,Centro Procreazione Assistita Ce.S.Co,43.718957,10.3929838,"Via Nicola Pisano, 56, 56126 Pisa PI, Italy",338 264 4488,https://www.procreazioneeprogresso.com/,Centro Procreazione Assistita Dott. De Ruggiero Alessandro,https://maps.google.com/?cid=8733705373975763945
italy,Pisa,"Fertility IVF Unità ""Pina de Luca"" c/o Casa di Cura San Rossore",43.7244944,10.3755819,"Viale delle Cascine, 152 F, 56122 Pisa PI, Italy",050 586429,https://www.casadicurasanrossore.it/diagnosi-e-cura/specialita/procreazione-medicalmente-assistita/,Casa di Cura Privata San Rossore Fertility&IVF Unit “Pina De Luca”,https://maps.google.com/?cid=5801680143277740183
italy,Pisa,Percorso Infertilità e Procreazione medicalmente assistita. Azienda Ospedaliero Universitaria Pisana,43.704163,10.441387,"Edificio 31, 56124 Pisa PI, Italy",050 996065,http://www.ao-pisa.toscana.it/index.php?option=com_content&view=article&id=3548%3Auo-anestesia-e-rianimazione-6&catid=409&Itemid=54&showall=1,UO Anestesia e Rianimazione Azienda Ospedaliero Universitaria Pisana,https://maps.google.com/?cid=13918750393915121474
italy,Pordenone,Casa di Cura Policlinico San Giorgio,45.946769,12.6602358,"Via Agostino Gemelli, 10, 33170 Pordenone PN, Italy",0434 519111,http://www.clinicasangiorgio.it/,"Nursing Home ""SAN GIORGIO""",https://maps.google.com/?cid=14653907782396289228
italy,Sacile,SSD Procreazione Medicalmente Assistita - Presidio Ospedaliero per la Salute - Sacile PN- ASFO - Friuli Occidentale,45.9559105,12.5001924,"Via Ettoreo, 4, 33077 Sacile PN, Italy",0434 736111,,Presidio Ospedaliero per la Salute di Sacile (AS FO),https://maps.google.com/?cid=6018473505081208338
italy,Parma,Centro Medico Spallanzani - Express Diagnostic Parma s.r.l.,44.802714,10.339374,"Viale Tanara Faustino, 20/b, 43121 Parma PR, Italy",0521 287178,https://www.expressdiagnostic.it/parma/,Spallanzani Medical Center,https://maps.google.com/?cid=17134654091776471630
italy,Fidenza,Centro Procreazione Medicalmente Assistita (CPMA) - P.O. di Fidenza - S. Secondo -AUSL di Parma,,,,,,,
italy,Pesaro,Centro di Medicina della Riproduzione e Tecniche di Fecondazione Assistita - UOC Ostetricia e Ginecologia - Az. Osp. Ospedali Riuniti Marche NORD,,,,,,,
italy,Pesaro,"Studio Medico ""Santa Caterina""",43.9087662,12.9161927,"Piazzale Giacomo Matteotti, 22, 61121 Pesaro PU, Italy",0721 370625,http://www.studiomedico-santacaterina.it/,Studio Medico Santa Caterina,https://maps.google.com/?cid=16903064061072498039
italy,Pavia,IRCCS Policlinico San Matteo di Pavia - 1 - Clinica Ostetricia e Ginecologia - Centro Procreazione Medicalmente Assistita,,,,,,,
italy,Pavia,ProVita Medical Center di AFMM Srl,45.1946735,9.1540617,"Via Indipendenza, 11, 27100 Pavia PV, Italy",0382 185 0367,https://www.paviamedicalcenter.it/,Pavia Medical Center,https://maps.google.com/?cid=1848609248187411571
italy,Potenza,"Azienda Ospedaliera Regionale ""San Carlo"" - Dipartimento della donna e del bambino - U.O.C. Ostetricia e Ginecologia - Procreazione Medicalmente Assistita",,,,,,,
italy,Lugo,ARTeBIOS,44.4250375,11.9051645,"Via Vincenzo Giardini, 11, 48022 Lugo RA, Italy",0545 20113,https://ambulatoridemetra.it/,Demetra ARTeBIOS - Poliambulatorio Medico Chirurgico e Centro di Procreazione Medicalmente Assistita,https://maps.google.com/?cid=14431696914056484371
italy,Lugo,Servizio di Fisiopatologia della Riproduzione Umana - AUSL della Romagna P.O. di Lugo,44.4174068,11.9183793,"Viale Masi, 8, 48022 Lugo RA, Italy",0545 214111,https://www.auslromagna.it/,AUSL Ravenna,https://maps.google.com/?cid=4002387007289021441
italy,Gioia Tauro,Gatjc - Gioia Tauro,38.4274602,15.9049108,"Via Ugo Foscolo, 53, 89013 Gioia Tauro RC, Italy",0966 56123,https://www.gatjc.com/,GATJC - Medically Assisted Procreation,https://maps.google.com/?cid=7703817867749592913
italy,Reggio nell'Emilia,Centro Palmer S.r.l.,44.7069237,10.6161404,"Via Gian Battista Isacchi, 8, 42124 Reggio Emilia RE, Italy",0522 792400,http://www.centropalmer.it/,Palmer Center Srl,https://maps.google.com/?cid=16145746694545882259
italy,Reggio nell'Emilia,"Centro per la Diagnosi e la Terapia della Sterilità Involontaria di Coppia ""P-Bertocchi"" - Arcispedale S. Maria Nuova - AUSL di Reggio Emilia",44.7129724,10.6513183,"Via Errico Petrella, 1/a, 42122 Reggio nell'Emilia RE, Italy",0522 339501,,Mental Health Center,https://maps.google.com/?cid=17844731984373395581
italy,Ragusa,"""Medi.San S.r.l."" c/o Casa di Cura del Mediterraneo",36.9193416,14.7045514,"Via Ettore Fieramosca, 100, 97100 Ragusa RG, Italy",0932 641001,http://www.clinicadelmediterraneo.com/,Clinica del Mediterraneo,https://maps.google.com/?cid=14598621665246342170
italy,Roma,"""Centro PMA Villa Pia""",41.8681469,12.450827,"Via Bernardino Ramazzini, 93, Via Folco Portinari, 5, 00151 Roma RM, Italy",06 53902,http://www.clinicavillapia.it/,Nursing Home Clinic Villa Pia,https://maps.google.com/?cid=14602874599250654129
italy,Roma,Alma Res,41.9216683,12.5138114,"Via Parenzo, 12, 00198 Roma RM, Italy",06 855 0385,http://www.almares.it/,Alma Res - Centro Fecondazione Assistita,https://maps.google.com/?cid=12910013489372653087
italy,Roma,ARTEMISIA SpA,41.9219224,12.493138,"Viale Liegi, 45, 00198 Roma RM, Italy",06 8505,https://www.altamedica.it/,Altamedica Artemisia,https://maps.google.com/?cid=10432414410507712841
italy,Roma,C.I.P.A. Centro Italiano Procreazione Assistita - Studio di Diagnosi Medica S.r.l.,41.9116108,12.5080633,"V.le Regina Margherita, 270, 00198 Roma RM, Italy",06 4423 1221,http://www.ciparoma.it/,C.I.P.A. - Centro Italiano Procreazione Assistita,https://maps.google.com/?cid=473034392424703830
italy,Roma,"Casa di cura ""Villa Margherita""",41.9153343,12.5172839,"Viale di Villa Massimo, 48, 00161 Roma RM, Italy",06 862751,https://clinicavillamargherita.it/it/?utm_source=gmb,Clinica Villa Margherita,https://maps.google.com/?cid=8008919656270298835
italy,Roma,Casa di Cura Nuova Villa Claudia,41.9524267,12.4741845,"Via Flaminia Nuova, 280, 00191 Roma RM, Italy",06 367971,https://nuovavillaclaudia.it/,New Villa Claudia,https://maps.google.com/?cid=9604039721205729061
italy,Roma,Casa di Cura Privata European Hospital,41.8540705,12.4366325,"Via Portuense, 700, 00149 Roma RM, Italy",06 659751,http://www.europeanhospital.it/,European Hospital,https://maps.google.com/?cid=2578259435292468148
